discussions_count,comments_count,movie_count,screenshot_count,awards_count,file_size_mb,change_notes,certified_compatible,creator_count,featured_collection_count,visitors_count,favorites_count,accepted,class_count,class_scout,class_soldier,class_pyro,class_demoman,class_heavy,class_engineer,class_medic,class_sniper,class_spy,item_slot_headgear,item_slot_weapon,item_slot_taunt,item_slot_misc,submitted_by_submitter
1,4,0,4,1,0.309,1,0,2,14,1947,124,0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,170.0
3,129,0,4,0,0.33,1,0,1,21,3836,188,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,6,0,3,1,3.404,1,0,3,25,1698,187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
0,0,0,4,0,2.185,1,0,3,6,927,32,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,170.0
0,5,0,6,1,7.134,1,1,1,25,1808,93,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,139.0
0,5,0,4,2,2.267,1,0,3,25,1457,132,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
0,25,0,2,0,0.073,1,0,2,5,1177,43,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0
1,11,0,5,5,6.877,2,1,2,18,2599,194,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0
0,9,0,2,0,3.588,1,1,1,4,1572,40,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0
2,9,0,12,0,17.391,5,0,1,21,1984,76,0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,210.0
2,26,2,1,26,5.6370000000000005,1,1,2,55,10522,599,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,172.0
0,41,0,6,0,0.379,2,0,1,10,2253,129,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0
0,2,0,5,0,22.324,1,0,1,17,565,36,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,195.0
0,40,0,4,0,5.63,2,1,2,38,2396,197,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0
0,6,0,7,0,0.55,1,0,1,3,1203,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0
0,132,0,2,0,3.803,1,1,1,8,2997,24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21.0
0,9,0,6,2,0.493,1,0,1,16,2380,111,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0
16,70,0,5,5,5.677,1,1,4,69,12896,1055,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0
1,9,0,0,0,5.619,1,1,4,18,4770,140,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0
0,81,0,3,0,4.656,3,1,3,35,4347,410,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0
0,1,0,6,0,0.808,1,0,2,6,1404,53,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,59.0
7,54,0,7,18,6.866,2,1,5,35,8563,705,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0
0,31,0,7,21,6.866,2,1,5,18,4784,295,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0
0,42,0,3,0,4.193,3,1,1,26,1727,244,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,42.0
0,0,0,6,3,10.524000000000001,2,1,4,19,976,126,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,102.0
0,1,0,6,0,6.5120000000000005,2,1,3,15,638,82,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,102.0
1,10,0,7,2,8.718,2,1,5,20,1254,121,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,102.0
0,2,0,5,3,9.559,1,1,3,25,1056,148,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0
0,4,0,5,3,6.513,1,1,3,26,1138,172,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
0,0,0,5,1,10.749,1,1,3,18,622,90,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
0,4,1,1,0,0.004,1,0,2,4,1499,45,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,10,0,0,0,2.051,1,0,2,5,968,20,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
4,13,2,2,8,7.087,2,1,1,38,5488,326,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
0,19,0,6,0,5.657,1,0,1,9,1021,27,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0
6,24,0,7,0,5.664,1,1,4,23,3559,324,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0
2,56,0,3,0,3.907,1,0,1,64,4642,163,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,7,0,4,1,5.148,2,1,1,4,1155,36,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,28.0
3,114,0,1,4,5.459,1,1,4,36,4414,389,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
1,2,0,1,0,4.349,2,1,1,3,1148,40,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0
1,72,0,10,0,1.137,1,0,1,70,3439,206,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0
1,177,0,1,0,3.213,1,1,1,82,4356,448,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
4,17,0,6,3,1.462,1,0,1,24,3013,193,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64.0
0,8,0,3,0,5.8629999999999995,2,1,2,13,2550,163,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,172.0
2,20,0,6,0,6.399,2,1,3,21,2300,149,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,426.0
1,5,0,1,0,3.935,2,1,1,8,1047,48,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0
6,42,0,3,17,9.733,3,1,3,53,6939,629,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,430.0
0,0,0,3,0,7.227,3,1,3,24,3289,196,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,430.0
0,0,0,5,5,6.85,2,1,3,26,1457,172,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
0,29,0,5,5,9.546,2,1,3,36,3917,371,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0
0,12,0,5,9,10.879,2,1,3,49,3974,487,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
1,8,0,2,0,5.236,1,1,2,12,1736,126,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,139.0
4,149,0,3,3,5.856,2,1,1,183,13438,945,0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,61.0
1,152,1,5,0,2.586,12,1,1,129,5951,556,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0
0,7,0,8,0,3.763,1,0,1,9,1554,69,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0
0,8,0,5,6,2.765,1,0,6,43,2419,291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
1,1,0,5,0,8.286,2,1,4,25,1825,94,0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0
1,7,0,8,3,3.463,1,0,5,26,1914,206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
0,5,0,0,0,0.218,2,0,1,4,1013,12,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0,17,0,2,0,5.116,1,1,1,41,2208,110,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0
1,14,1,4,2,14.276,1,0,1,12,2538,111,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0
0,7,0,3,0,3.827,4,1,1,12,1607,97,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
0,11,0,3,0,3.4939999999999998,4,1,1,16,2089,148,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
1,22,0,0,0,1.283,1,0,1,14,933,34,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0,14,0,3,0,2.518,1,1,1,3,1507,27,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0
1,21,0,5,3,10.234,5,1,4,31,2329,247,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0
1,16,0,7,13,7.041,4,1,4,30,2124,276,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0
0,6,1,38,2,14.848,1,0,2,23,1939,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5,30,2,2,13,10.633,4,1,6,65,8961,597,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
1,3,0,5,0,9.342,1,1,1,6,1618,79,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0
0,5,0,2,0,4.447,1,0,1,6,1204,37,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0
0,2,0,2,0,8.053,1,0,1,3,840,19,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0
8,24,0,6,20,7.473,1,1,3,41,4683,465,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,209.0
1,4,0,5,5,6.615,1,1,2,19,1650,193,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0
1,9,0,3,2,6.873,1,1,1,35,3164,212,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,185.0
1,2,0,4,0,7.287,1,1,3,22,1291,147,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,224.0
1,3,0,3,1,9.301,1,1,3,29,2369,233,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,224.0
0,7,0,3,0,5.29,1,1,3,19,1873,128,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0
0,7,0,8,0,1.447,1,0,1,10,1817,73,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0
1,8,0,3,5,7.217,2,1,3,32,3670,268,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,430.0
1,14,1,5,0,5.145,1,1,1,5,1151,37,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0
1,14,2,1,1,36.414,2,1,1,6,1778,43,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,191.0
5,13,2,1,3,25.46,2,1,1,8,2045,55,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,191.0
1,10,2,1,1,24.479,2,1,1,14,1853,53,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,191.0
4,283,0,3,1,5.321,1,1,1,174,12371,1201,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,426.0
0,6,0,8,0,10.626,2,0,1,11,2061,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1,11,0,7,0,15.011,2,1,1,18,4001,164,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,139.0
0,20,0,3,0,3.23,3,1,1,16,2064,124,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0
0,34,0,1,0,3.241,1,1,1,19,1573,91,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
23,1493,0,6,23,1.06,1,0,1,439,70562,2974,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0
0,14,0,2,0,3.083,3,1,1,12,1175,73,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0
2,15,0,3,12,5.465,3,1,1,39,5777,410,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,108.0
5,49,0,4,21,7.131,1,1,3,37,6436,631,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0
0,4,0,3,0,8.984,1,1,3,20,1683,105,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,430.0
0,12,0,1,0,0.4,1,0,1,8,1391,45,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6,34,0,3,13,5.849,1,1,5,30,3687,383,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,154.0
1,7,0,4,0,7.499,1,1,3,19,2734,186,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,153.0
1,10,0,4,0,4.503,1,1,1,10,1552,72,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0
16,2001,1,5,5,6.711,10,1,3,582,82691,4456,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0
0,13,0,2,1,0.352,1,0,1,1,1058,49,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0,6,0,2,1,5.9030000000000005,1,1,1,16,2095,108,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,430.0
0,3,0,3,0,0.547,1,0,2,5,1598,86,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,170.0
0,26,1,4,0,2.689,1,0,2,7,2051,131,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0
0,42,0,4,1,5.803,1,1,2,34,3446,364,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0
3,64,0,4,0,3.817,6,1,1,54,3748,267,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179.0
0,0,0,9,1,3.151,1,0,2,11,1256,65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,0,1,0,10.1,2,1,2,5,1489,59,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,63.0
0,17,0,3,0,3.259,1,1,1,19,1510,60,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
1,14,0,1,0,5.855,4,1,3,20,2606,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0
1,12,0,5,3,9.647,1,1,4,34,3029,329,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124.0
1,3,0,4,0,0.162,1,0,2,9,1236,43,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
0,9,1,6,0,5.196,1,1,1,8,1596,66,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0
0,1,0,4,0,5.12,1,1,1,6,1228,27,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0
0,2,0,10,0,6.325,3,1,3,18,449,52,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0
0,4,0,10,0,7.091,3,1,3,17,395,54,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0
0,10,0,5,0,2.809,1,0,1,4,1066,13,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1,23,0,2,0,0.31,2,0,1,9,1710,65,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
1,11,0,4,0,6.123,1,1,3,10,839,97,0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,426.0
0,3,0,3,0,6.45,1,1,2,13,1807,76,0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0
0,7,0,3,2,6.683,1,0,3,33,2284,227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
0,14,0,4,1,2.231,1,0,2,14,1104,68,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,124.0
3,16,0,4,9,6.922,1,1,3,50,5818,463,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.0
0,3,0,5,0,0.9500000000000001,1,0,3,12,1530,74,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,59.0
0,10,0,3,6,11.015,1,1,3,41,4014,271,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,430.0
0,2,0,1,0,4.805,1,1,1,12,910,59,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0
0,6,0,4,2,5.633,4,1,3,16,1737,108,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0
0,3,0,8,0,5.355,1,1,1,2,1144,37,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0
0,8,0,3,0,4.277,1,1,1,15,1428,97,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0
0,58,0,3,0,3.817,4,1,1,66,2290,238,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,179.0
0,43,0,4,0,0.85,4,0,1,6,1804,109,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1,27,0,2,0,6.111,2,1,1,5,1602,27,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,191.0
0,14,0,2,0,2.343,1,0,1,5,1322,27,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.0
9,34,0,3,23,13.317,1,0,3,76,6260,642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
0,7,0,2,0,3.852,1,1,1,4,796,19,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,87,0,3,0,0.7020000000000001,1,0,1,29,8183,409,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0
0,3,0,3,1,7.171,2,1,3,7,2366,119,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0
6,394,0,6,0,6.408,2,0,1,333,12544,788,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
1,22,0,3,0,6.194,1,0,1,8,1724,105,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
4,192,0,5,0,7.573,1,0,1,235,9284,589,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
0,43,0,10,0,12.57,1,0,1,28,2068,114,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
1,25,0,4,0,2.7199999999999998,1,1,1,6,1786,79,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0
3,22,1,2,13,14.206,1,1,4,57,9009,539,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
1,30,0,3,0,2.965,1,1,1,30,2406,113,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0
0,7,0,12,0,4.643,2,1,1,13,1503,43,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
0,11,0,3,0,5.402,1,1,3,22,2095,152,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,154.0
2,144,0,0,0,3.8369999999999997,1,1,1,49,7485,495,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
1,59,0,1,0,5.486,1,1,3,53,2848,257,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0
0,14,0,2,0,3.339,1,1,2,18,930,116,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,117.0
1,83,0,2,0,3.291,1,1,2,49,4085,295,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0
0,16,0,6,0,3.555,5,1,1,15,1558,81,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0
0,4,0,2,0,7.234,1,0,1,12,1519,58,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0
0,2,0,2,0,4.273,1,1,1,5,1091,28,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191.0
1,3,0,2,0,3.979,1,1,1,5,1222,40,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0
0,5,0,2,0,4.268,1,1,1,7,1228,36,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0
2,2,0,1,0,0.127,1,0,1,6,1365,45,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191.0
