discussions_count,comments_count,movie_count,screenshot_count,awards_count,link_count,file_size_mb,change_notes,certified_compatible,creator_count,featured_collection_count,visitors_count,favorites_count,accepted,posted_time,updated_time,passed_time,media_count,class_count,item_slot_count,submitted_by_submitter,class_scout,class_soldier,class_pyro,class_demoman,class_heavy,class_engineer,class_medic,class_sniper,class_spy,item_slot_headgear,item_slot_misc,item_slot_taunt,item_slot_weapon,v1,v2,v3,v4,v5
1,27,0,0,0,0,0.603,3,0,1,5,1287,68,0,2011,2011,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.07352941176470588,13.5,643.5,45.964285714285715,0.0
1,18,0,3,0,0,5.845,2,1,2,33,4961,280,0,2014,2014,0,3,1,1,118,0,0,0,0,1,0,0,0,0,0,1,0,0,0.11785714285714285,9.0,2480.5,261.10526315789474,0.75
0,3,0,3,0,0,5.346,1,1,1,5,884,28,0,2014,2014,0,3,1,1,34,0,1,0,0,0,0,0,0,0,0,1,0,0,0.17857142857142858,3.0,884.0,221.0,0.75
0,4,0,5,0,0,5.867,1,1,1,13,1380,133,0,2014,2014,0,5,1,1,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0.09774436090225563,4.0,1380.0,276.0,0.8333333333333334
0,5,0,5,0,0,5.849,1,1,1,7,1185,119,0,2014,2014,0,5,1,1,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0.058823529411764705,5.0,1185.0,197.5,0.8333333333333334
2,5,0,3,0,0,5.87,1,1,1,10,1745,159,0,2014,2014,0,3,1,1,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0.06289308176100629,1.6666666666666667,581.6666666666666,290.8333333333333,0.75
5,32,0,7,1,0,5.365,2,1,1,55,5795,163,0,2014,2014,0,7,1,1,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3374233128834356,5.333333333333333,965.8333333333334,175.6060606060606,0.875
2,11,0,7,0,0,5.381,2,1,1,32,2739,81,0,2014,2014,0,7,1,1,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3950617283950617,3.6666666666666665,913.0,228.25,0.875
0,4,0,5,0,0,3.05,1,1,1,9,1272,37,0,2014,2014,0,5,1,1,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0.24324324324324326,4.0,1272.0,254.4,0.8333333333333334
0,4,0,3,0,0,3.85,2,1,1,11,1502,77,0,2014,2017,2,3,3,1,117,0,0,0,0,0,1,0,1,1,1,0,0,0,0.14285714285714285,4.0,1502.0,300.4,0.75
42,389,1,5,15,0,2.5540000000000003,5,0,1,566,111552,3478,0,2015,2015,0,6,1,1,209,0,0,0,0,1,0,0,0,0,0,0,0,1,0.16273720529039679,9.046511627906977,2594.232558139535,286.03076923076924,0.7142857142857143
0,3,0,4,0,0,6.569,1,1,2,15,2495,137,0,2015,2015,0,4,2,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,0.10948905109489052,3.0,2495.0,623.75,0.8
0,22,0,0,0,0,0.291,1,0,1,4,1141,36,0,2011,2011,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1111111111111111,22.0,1141.0,49.608695652173914,0.0
29,351,0,6,73,0,5.397,2,1,1,386,68790,4091,0,2015,2015,0,6,1,1,147,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0943534588120264,11.7,2293.0,195.42613636363637,0.8571428571428571
1,4,0,2,0,0,3.091,1,1,1,20,4218,158,0,2015,2015,0,2,1,1,33,0,0,0,0,0,1,0,0,0,0,1,0,0,0.12658227848101267,2.0,2109.0,843.6,0.6666666666666666
0,22,0,6,8,0,6.582,5,1,3,89,9510,715,0,2015,2016,1,6,1,1,139,0,1,0,0,0,0,0,0,0,1,0,0,0,0.12447552447552447,22.0,9510.0,413.4782608695652,0.8571428571428571
5,64,0,6,14,0,7.222,5,1,3,129,26732,1502,0,2015,2016,1,6,1,1,139,0,1,0,0,0,0,0,0,0,0,1,0,0,0.08588548601864181,10.666666666666666,4455.333333333333,411.26153846153846,0.8571428571428571
3,28,0,6,0,0,5.35,1,1,1,84,7282,299,0,2015,2015,0,6,1,1,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2809364548494983,7.0,1820.5,251.10344827586206,0.8571428571428571
0,15,0,0,0,0,0.209,1,0,1,2,1160,22,0,2011,2011,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.09090909090909091,15.0,1160.0,72.5,0.0
1,4,0,4,0,0,5.179,1,1,1,11,1990,123,0,2015,2015,0,4,1,1,145,0,0,0,0,0,0,1,0,0,1,0,0,0,0.08943089430894309,2.0,995.0,398.0,0.8
2,17,0,4,0,0,5.098,1,1,1,12,2688,171,0,2015,2015,0,4,9,1,145,1,1,1,1,1,1,1,1,1,0,1,0,0,0.07017543859649122,5.666666666666667,896.0,149.33333333333334,0.8
3,19,0,4,0,0,3.131,1,1,1,12,3238,201,0,2015,2015,0,4,1,1,94,0,0,0,0,0,0,0,0,1,0,1,0,0,0.05970149253731343,4.75,809.5,161.9,0.8
0,7,0,5,0,0,5.153,2,1,2,15,1032,134,0,2015,2016,1,5,1,1,183,0,0,0,0,0,0,0,1,0,0,1,0,0,0.11194029850746269,7.0,1032.0,129.0,0.8333333333333334
1,3,0,5,0,0,5.502,3,1,1,15,995,131,0,2015,2016,1,5,1,1,183,0,0,0,0,0,0,0,1,0,1,0,0,0,0.11450381679389313,1.5,497.5,248.75,0.8333333333333334
0,10,0,5,1,0,6.07,2,1,1,20,1642,203,0,2015,2016,1,5,1,1,183,0,0,0,0,0,0,0,1,0,0,1,0,0,0.09852216748768473,10.0,1642.0,149.27272727272728,0.8333333333333334
1,5,0,4,0,0,8.159,1,1,1,9,1645,44,0,2015,2015,0,4,1,1,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0.20454545454545456,2.5,822.5,274.1666666666667,0.8
3,40,0,5,4,0,5.12,1,1,2,88,13463,1006,0,2015,2015,0,5,1,1,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0874751491053678,10.0,3365.75,328.3658536585366,0.8333333333333334
1,24,0,7,0,0,6.535,2,1,3,37,4789,384,0,2015,2015,0,7,1,1,118,0,0,0,0,0,1,0,0,0,0,1,0,0,0.09635416666666667,12.0,2394.5,191.56,0.875
0,28,0,1,1,0,0.48,10,0,1,17,1312,51,0,2011,2012,0,1,1,1,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,28.0,1312.0,45.241379310344826,0.5
0,14,0,2,0,0,0.451,5,0,1,3,1051,32,0,2011,2011,0,2,1,1,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0.09375,14.0,1051.0,70.06666666666666,0.6666666666666666
0,13,0,1,0,0,0.677,1,0,1,3,1221,33,0,2011,2011,0,1,1,1,55,0,0,0,0,0,0,0,1,0,1,0,0,0,0.09090909090909091,13.0,1221.0,87.21428571428571,0.5
0,20,0,4,0,0,4.221,1,1,1,14,1849,56,0,2015,2015,0,4,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,20.0,1849.0,88.04761904761905,0.8
0,8,0,0,0,0,3.243,1,0,1,5,1153,23,0,2011,2011,0,0,1,1,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0.21739130434782608,8.0,1153.0,128.11111111111111,0.0
1,15,0,0,0,0,1.319,2,0,1,32,1361,53,0,2011,2011,0,0,1,1,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6037735849056604,7.5,680.5,85.0625,0.0
2,235,0,0,0,0,3.078,3,1,1,101,8627,1013,0,2011,2013,1,0,1,1,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0.09970384995064166,78.33333333333333,2875.6666666666665,36.55508474576271,0.0
12,85,0,2,16,0,1.047,3,0,1,120,17006,1107,0,2015,2015,0,2,1,1,209,0,0,0,0,1,0,0,0,0,0,0,0,1,0.10840108401084012,6.538461538461538,1308.1538461538462,197.74418604651163,0.6666666666666666
2,92,0,0,0,0,2.034,1,0,1,62,5941,359,0,2011,2011,0,0,1,1,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0.17270194986072424,30.666666666666668,1980.3333333333333,63.88172043010753,0.0
0,9,0,3,2,0,6.725,2,1,2,23,1458,138,0,2015,2015,0,3,1,1,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0.16666666666666666,9.0,1458.0,145.8,0.75
0,8,0,4,1,0,6.488,1,1,2,25,1606,117,0,2015,2015,0,4,1,1,39,0,0,0,0,0,0,0,0,1,1,0,0,0,0.21367521367521367,8.0,1606.0,178.44444444444446,0.8
1,11,0,3,0,0,3.618,1,1,2,16,1272,119,0,2015,2015,0,3,1,1,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0.13445378151260504,5.5,636.0,106.0,0.75
3,30,0,6,0,0,5.878,2,1,1,39,3971,354,0,2015,2015,0,6,1,0,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11016949152542373,7.5,992.75,128.09677419354838,0.8571428571428571
0,10,0,0,0,0,0.511,4,0,1,3,934,35,0,2011,2011,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.08571428571428572,10.0,934.0,84.9090909090909,0.0
0,13,0,4,0,0,5.146,3,1,1,14,1222,36,0,2015,2015,0,4,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3888888888888889,13.0,1222.0,87.28571428571429,0.8
0,14,0,4,0,0,5.481,2,1,1,20,1941,94,0,2015,2016,1,4,1,1,118,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2127659574468085,14.0,1941.0,129.4,0.8
0,15,0,0,0,0,3.982,5,0,1,10,1082,54,0,2011,2011,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.18518518518518517,15.0,1082.0,67.625,0.0
7,134,1,2,0,0,2.281,2,0,3,257,53338,1495,0,2015,2015,0,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.17190635451505018,16.75,6667.25,395.0962962962963,0.5
0,5,0,21,0,0,4.227,1,1,1,5,1054,24,0,2015,2015,0,21,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20833333333333334,5.0,1054.0,175.66666666666666,0.9545454545454546
0,4,0,23,0,0,4.239,1,1,1,7,1345,34,0,2015,2015,0,23,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.20588235294117646,4.0,1345.0,269.0,0.9583333333333334
17,260,0,4,9,0,6.886,3,1,2,286,67003,2438,0,2015,2017,2,4,1,1,135,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1173092698933552,14.444444444444445,3722.3888888888887,256.7164750957854,0.8
0,14,0,6,0,0,6.121,3,1,1,16,1639,102,0,2015,2015,0,6,2,1,95,0,1,1,0,0,0,0,0,0,0,1,0,0,0.1568627450980392,14.0,1639.0,109.26666666666667,0.8571428571428571
0,11,0,0,0,0,0.02,1,0,1,5,849,24,0,2011,2011,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.20833333333333334,11.0,849.0,70.75,0.0
0,24,0,8,0,0,5.527,3,1,2,8,1662,44,0,2015,2015,0,8,1,1,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0.18181818181818182,24.0,1662.0,66.48,0.8888888888888888
0,39,0,0,0,0,0.257,1,0,1,7,2603,97,0,2011,2011,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.07216494845360824,39.0,2603.0,65.075,0.0
29,197,0,9,2,0,4.084,2,0,2,508,93845,2731,0,2015,2015,0,9,1,1,210,0,0,0,0,0,0,0,0,1,0,0,0,1,0.18601244965214206,6.566666666666666,3128.1666666666665,473.9646464646465,0.9
3,175,0,4,3,0,7.629,7,0,2,96,13056,1031,0,2011,2012,0,4,1,1,52,0,0,0,0,0,0,1,0,0,0,0,0,1,0.09311348205625607,43.75,3264.0,74.18181818181819,0.8
4,133,0,0,3,0,0.027,1,0,1,47,5214,611,0,2011,2011,0,0,1,1,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0.07692307692307693,26.6,1042.8,38.91044776119403,0.0
1,3,0,3,0,0,3.817,1,1,1,7,1227,34,0,2015,2015,0,3,1,1,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0.20588235294117646,1.5,613.5,306.75,0.75
0,15,0,0,0,0,0.0,1,0,1,8,3622,95,0,2011,2011,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.08421052631578947,15.0,3622.0,226.375,0.0
1,244,0,0,0,0,0.066,1,0,1,152,6405,496,0,2012,2012,0,0,1,1,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3064516129032258,122.0,3202.5,26.142857142857142,0.0
2,7,0,5,0,0,6.293,1,1,1,20,3179,153,0,2015,2015,0,5,9,1,145,1,1,1,1,1,1,1,1,1,0,1,0,0,0.13071895424836602,2.3333333333333335,1059.6666666666667,397.375,0.8333333333333334
1,12,0,4,0,0,7.545,1,1,4,17,1964,192,0,2015,2015,0,4,1,1,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0.08854166666666667,6.0,982.0,151.07692307692307,0.8
0,1,0,3,0,0,6.353,2,1,4,12,1642,114,0,2015,2015,0,3,1,1,39,0,0,0,0,0,0,0,0,1,0,1,0,0,0.10526315789473684,1.0,1642.0,821.0,0.75
13,113,0,4,5,0,6.264,2,1,3,207,39057,1634,0,2015,2015,0,4,1,1,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1266829865361077,8.071428571428571,2789.785714285714,342.60526315789474,0.8
0,104,1,1,0,0,3.027,4,0,3,53,2643,278,0,2011,2011,0,2,2,1,85,0,1,0,0,1,0,0,0,0,1,0,0,0,0.1906474820143885,104.0,2643.0,25.17142857142857,0.3333333333333333
2,37,0,4,5,0,3.482,1,0,2,124,14861,740,0,2015,2015,0,4,1,1,183,0,0,0,0,0,1,0,0,0,0,0,0,1,0.16756756756756758,12.333333333333334,4953.666666666667,391.07894736842104,0.8
0,38,1,1,0,0,1.123,1,0,1,19,2467,162,0,2011,2011,0,2,9,0,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0.11728395061728394,38.0,2467.0,63.256410256410255,0.3333333333333333
0,22,1,1,0,0,0.658,2,0,1,9,1820,45,0,2011,2012,0,2,9,1,13,1,1,1,1,1,1,1,1,1,1,0,0,0,0.2,22.0,1820.0,79.1304347826087,0.3333333333333333
1,39,1,1,0,0,1.115,2,0,1,18,1718,136,0,2011,2013,1,2,9,0,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0.1323529411764706,19.5,859.0,42.95,0.3333333333333333
2,213,1,1,2,0,1.123,1,0,1,109,5790,426,0,2011,2011,0,2,9,0,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0.25586854460093894,71.0,1930.0,27.05607476635514,0.3333333333333333
0,10,1,1,0,0,1.123,1,0,1,13,1692,49,0,2011,2011,0,2,9,0,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0.2653061224489796,10.0,1692.0,153.8181818181818,0.3333333333333333
0,10,1,1,0,0,1.123,1,0,1,3,1385,32,0,2011,2011,0,2,9,0,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0.09375,10.0,1385.0,125.9090909090909,0.3333333333333333
0,48,1,1,0,0,1.123,1,0,1,27,2902,153,0,2011,2011,0,2,9,0,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0.17647058823529413,48.0,2902.0,59.224489795918366,0.3333333333333333
1,175,1,1,2,0,1.123,1,0,1,49,8463,556,0,2011,2011,0,2,9,0,36,1,1,1,1,1,1,1,1,1,0,0,0,0,0.08812949640287769,87.5,4231.5,48.08522727272727,0.3333333333333333
9,71,1,6,0,0,1.493,1,0,1,139,14643,805,0,2015,2015,0,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.17267080745341615,7.1,1464.3,203.375,0.75
1,189,0,6,0,0,5.101,5,0,1,101,9939,897,0,2011,2012,0,6,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0.11259754738015608,94.5,4969.5,52.310526315789474,0.8571428571428571
7,110,0,6,5,0,7.246,3,1,2,115,19204,1197,0,2015,2017,2,6,1,2,118,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0960735171261487,13.75,2400.5,173.00900900900902,0.8571428571428571
0,26,0,0,0,0,0.318,2,0,2,50,2046,148,0,2011,2011,0,0,1,1,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0.33783783783783783,26.0,2046.0,75.77777777777777,0.0
0,6,0,0,0,0,0.641,3,0,2,2,987,25,0,2011,2011,0,0,1,1,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0.08,6.0,987.0,141.0,0.0
2,20,0,3,0,0,0.305,1,0,1,15,3037,127,0,2015,2015,0,3,1,1,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0.11811023622047244,6.666666666666667,1012.3333333333334,144.61904761904762,0.75
0,98,0,1,0,0,1.868,1,0,2,30,4063,415,0,2011,2011,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.07228915662650602,98.0,4063.0,41.04040404040404,0.5
6,46,0,5,3,0,6.68,1,1,1,51,11133,970,0,2015,2015,0,5,1,1,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0.05257731958762887,6.571428571428571,1590.4285714285713,236.87234042553192,0.8333333333333334
0,25,0,0,0,0,3.952,1,0,1,4,1383,27,0,2011,2011,0,0,1,1,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0.14814814814814814,25.0,1383.0,53.19230769230769,0.0
7,41,0,3,0,0,3.467,2,0,1,35,5708,281,0,2015,2015,0,3,2,1,210,1,1,0,0,0,0,0,0,0,0,0,0,1,0.12455516014234876,5.125,713.5,135.9047619047619,0.75
0,4,0,4,0,0,6.438,1,1,2,7,1410,55,0,2015,2015,0,4,1,1,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0.12727272727272726,4.0,1410.0,282.0,0.8
1,0,0,4,0,0,6.339,1,1,2,7,1941,69,0,2015,2015,0,4,1,1,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0.10144927536231885,0.0,970.5,1941.0,0.8
2,37,0,3,4,0,1.457,1,0,2,138,18066,1011,0,2015,2015,0,3,1,1,172,0,0,0,0,0,0,0,0,1,0,0,0,1,0.13649851632047477,12.333333333333334,6022.0,475.42105263157896,0.75
37,447,1,7,16,1,9.326,1,0,1,807,153019,4627,0,2015,2015,0,8,1,1,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0.17441106548519558,11.763157894736842,4026.815789473684,341.56026785714283,0.7777777777777778
0,7,0,3,0,0,5.68,1,1,2,15,3685,119,0,2015,2015,0,3,1,1,94,0,1,0,0,0,0,0,0,0,0,1,0,0,0.12605042016806722,7.0,3685.0,460.625,0.75
10,139,0,2,15,0,8.884,3,1,2,186,19212,1563,0,2015,2016,1,2,9,1,426,1,1,1,1,1,1,1,1,1,1,0,0,0,0.11900191938579655,12.636363636363637,1746.5454545454545,137.22857142857143,0.6666666666666666
0,26,0,1,0,0,0.062,1,0,3,15,1665,93,0,2012,2012,0,1,1,1,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0.16129032258064516,26.0,1665.0,61.666666666666664,0.5
2,279,0,2,6,0,3.271,2,0,1,198,14679,1362,0,2011,2011,0,2,1,1,266,0,0,0,0,1,0,0,0,0,0,0,0,1,0.14537444933920704,93.0,4893.0,52.425,0.6666666666666666
6,49,1,6,3,0,5.072,6,0,2,72,25147,823,0,2015,2015,0,7,1,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0.08748481166464156,7.0,3592.4285714285716,502.94,0.75
0,12,0,4,0,0,6.879,2,1,3,15,2452,202,0,2015,2015,0,4,1,1,39,0,0,0,0,0,1,0,0,0,0,1,0,0,0.07425742574257425,12.0,2452.0,188.6153846153846,0.8
1,157,0,5,0,0,0.351,1,0,1,197,10550,668,0,2012,2012,0,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2949101796407186,78.5,5275.0,66.77215189873418,0.8333333333333334
1,62,0,0,0,0,0.8210000000000001,1,0,1,55,4119,186,0,2011,2011,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2956989247311828,31.0,2059.5,65.38095238095238,0.0
0,16,1,3,0,0,5.102,2,1,3,15,2576,215,0,2015,2015,0,4,1,1,153,0,0,0,0,0,0,0,1,0,0,1,0,0,0.06976744186046512,16.0,2576.0,151.52941176470588,0.6
0,4,0,2,0,0,6.674,2,1,3,14,1220,142,0,2015,2015,0,2,1,1,153,0,0,0,0,0,0,0,1,0,0,1,0,0,0.09859154929577464,4.0,1220.0,244.0,0.6666666666666666
1,3,0,3,0,0,6.503,2,1,3,16,1075,124,0,2015,2015,0,3,1,1,153,0,0,0,0,0,0,0,1,0,0,1,0,0,0.12903225806451613,1.5,537.5,268.75,0.75
0,18,1,1,0,0,0.492,2,0,1,20,2565,75,0,2011,2012,0,2,2,1,13,0,1,0,1,0,0,0,0,0,0,0,0,1,0.26666666666666666,18.0,2565.0,135.0,0.3333333333333333
2,31,1,25,0,0,7.815,1,0,1,33,4335,175,0,2015,2015,0,26,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0.18857142857142858,10.333333333333334,1445.0,135.46875,0.9259259259259259
0,7,0,6,0,0,5.6530000000000005,1,1,2,36,3161,361,0,2015,2015,0,6,1,1,183,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0997229916897507,7.0,3161.0,395.125,0.8571428571428571
11,65,0,7,3,0,1.957,1,0,2,114,13067,962,0,2015,2015,0,7,1,1,183,0,1,0,0,0,0,0,0,0,0,0,0,1,0.11850311850311851,5.416666666666667,1088.9166666666667,197.9848484848485,0.875
9,92,0,8,0,0,2.388,1,0,2,160,34577,1269,0,2015,2015,0,8,1,1,183,0,1,0,0,0,0,0,0,0,0,0,0,1,0.12608353033884948,9.2,3457.7,371.7956989247312,0.8888888888888888
4,18,0,8,0,0,1.313,1,0,2,78,7206,514,0,2015,2015,0,8,9,1,183,1,1,1,1,1,1,1,1,1,0,0,0,1,0.1517509727626459,3.6,1441.2,379.2631578947368,0.8888888888888888
1,15,0,6,0,0,6.141,1,1,2,35,3024,259,0,2015,2015,0,6,1,1,183,0,1,0,0,0,0,0,0,0,1,0,0,0,0.13513513513513514,7.5,1512.0,189.0,0.8571428571428571
1,8,0,6,0,0,6.864,1,1,2,37,3366,373,0,2015,2015,0,6,1,1,183,0,1,0,0,0,0,0,0,0,0,1,0,0,0.09919571045576407,4.0,1683.0,374.0,0.8571428571428571
0,10,1,4,0,0,4.179,1,1,1,5,1282,31,0,2015,2015,0,5,1,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0.16129032258064516,10.0,1282.0,116.54545454545455,0.6666666666666666
0,8,0,5,0,0,5.091,4,1,1,3,1119,18,0,2015,2015,0,5,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0.16666666666666666,8.0,1119.0,124.33333333333333,0.8333333333333334
0,36,0,0,0,0,2.457,1,0,1,7,1517,62,0,2011,2011,0,0,1,1,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0.11290322580645161,36.0,1517.0,41.0,0.0
0,32,0,0,1,0,0.111,1,0,1,5,1345,20,0,2011,2011,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0.25,32.0,1345.0,40.75757575757576,0.0
16,195,0,3,13,0,8.589,1,1,1,205,32916,1827,0,2015,2015,0,3,1,1,58,0,0,1,0,0,0,0,0,0,0,1,0,0,0.11220580186097427,11.470588235294118,1936.235294117647,167.9387755102041,0.75
7,28,1,8,0,0,3.091,1,0,1,42,6961,303,0,2015,2015,0,9,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0.13861386138613863,3.5,870.125,240.0344827586207,0.8
2,3,1,4,0,0,2.19,1,0,3,22,3016,149,0,2015,2015,0,5,1,1,31,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1476510067114094,1.0,1005.3333333333334,754.0,0.6666666666666666
0,14,0,8,0,0,3.18,2,1,2,8,1807,28,0,2015,2015,0,8,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,14.0,1807.0,120.46666666666667,0.8888888888888888
0,16,0,7,0,0,0.336,1,0,1,11,2741,133,0,2015,2015,0,7,1,1,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0.08270676691729323,16.0,2741.0,161.23529411764707,0.875
1,18,1,2,4,0,4.984,1,0,1,43,4607,200,0,2015,2015,0,3,2,1,34,1,0,0,0,0,1,0,0,0,0,0,0,1,0.215,9.0,2303.5,242.47368421052633,0.5
1,34,0,6,0,0,6.194,1,1,2,33,5336,352,0,2015,2015,0,6,9,1,183,1,1,1,1,1,1,1,1,1,0,1,0,0,0.09375,17.0,2668.0,152.45714285714286,0.8571428571428571
2,8,0,6,0,0,5.784,6,1,2,19,1684,89,0,2015,2015,0,6,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0.21348314606741572,2.6666666666666665,561.3333333333334,187.11111111111111,0.8571428571428571
3,17,1,6,1,0,2.707,1,0,2,55,5024,280,0,2015,2022,6,7,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0.19642857142857142,4.25,1256.0,279.1111111111111,0.75
2,33,0,7,0,0,3.778,1,1,1,14,2784,178,0,2015,2015,0,7,9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.07865168539325842,11.0,928.0,81.88235294117646,0.875
2,22,0,7,0,0,0.325,2,0,1,49,4848,189,0,2015,2015,0,7,1,1,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0.25925925925925924,7.333333333333333,1616.0,210.7826086956522,0.875
0,15,0,4,0,0,3.143,5,0,2,24,4468,79,0,2015,2015,0,4,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3037974683544304,15.0,4468.0,279.25,0.8
0,151,0,0,0,0,0.781,2,0,1,6,3608,277,0,2011,2011,0,0,1,1,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0.021660649819494584,151.0,3608.0,23.736842105263158,0.0
4,110,0,0,0,0,1.46,1,0,1,107,11237,687,0,2011,2011,0,0,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0.15574963609898107,22.0,2247.4,101.23423423423424,0.0
0,15,0,4,0,0,3.61,1,1,1,9,2992,99,0,2015,2015,0,4,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09090909090909091,15.0,2992.0,187.0,0.8
1,92,0,0,0,0,1.281,1,0,1,77,6516,571,0,2011,2011,0,0,1,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0.13485113835376533,46.0,3258.0,70.06451612903226,0.0
1,117,0,0,0,0,2.536,2,0,1,39,6103,314,0,2011,2011,0,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0.12420382165605096,58.5,3051.5,51.720338983050844,0.0
0,17,0,0,0,0,1.978,1,0,1,8,1729,68,0,2011,2011,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.11764705882352941,17.0,1729.0,96.05555555555556,0.0
31,345,1,3,37,0,0.884,1,0,2,317,103510,2672,0,2015,2015,0,4,1,1,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1186377245508982,10.78125,3234.6875,299.16184971098266,0.6
3,81,0,3,27,0,6.898,2,1,2,111,24535,1864,0,2015,2015,0,3,1,1,38,0,1,0,0,0,0,0,0,0,0,1,0,0,0.05954935622317597,20.25,6133.75,299.2073170731707,0.75
0,12,0,0,0,0,0.879,1,0,1,3,801,17,0,2011,2011,0,0,1,1,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0.17647058823529413,12.0,801.0,61.61538461538461,0.0
